Breach_ID,Breach_Start_Date,Breach_End_Date,Year,Attack_Type,Attack_Vector,Vulnerability,Detection_Method,System_Affected,Breach_Severity,How_Resolved,Origin_Country,Target_Country,Target_Sector,Data_Compromised,Notes
AF4FB45F,2020-09-07,2020-09-18,2020,Malware Injection,Email Phishing,Privilege Escalation Bug,SIEM Alert,Payment Server,Low,Traffic Filtering,China,Iran,Transportation,User Tokens,Automated synthetic breach entry for research dataset.
AC911D09,2023-06-19,2023-06-25,2023,Supply Chain Attack,Drive-by Download,Outdated Firewall,Threat Intelligence Feed,Endpoint Devices,Critical,Employee Terminated,Italy,Japan,Manufacturing,Financial Logs,Automated synthetic breach entry for research dataset.
71499F46,2016-02-02,2016-02-05,2016,DDoS,USB Infection,Unpatched VPN,External Audit,Email System,Low,Employee Terminated,UK,South Korea,Manufacturing,Internal Documents,Automated synthetic breach entry for research dataset.
382714AB,2023-12-18,2023-12-22,2023,API Exploit,Drive-by Download,Unsecured API,SIEM Alert,Web Server,Medium,Patch Applied,France,France,Retail,Employee Records,Automated synthetic breach entry for research dataset.
BA2C6C7A,2019-04-23,2019-05-01,2019,Phishing,Web Exploit,CVE-2021-44228 (Log4j),User Reported,Internal Network,Low,Traffic Filtering,Russia,Russia,Healthcare,System Configurations,Automated synthetic breach entry for research dataset.
E4D1F8D1,2021-08-19,2021-08-29,2021,Zero-Day Exploit,Remote Desktop (RDP),Zero-Day Vulnerability,SIEM Alert,Web Server,High,Zero-Day Patch,USA,France,Finance,Passwords,Automated synthetic breach entry for research dataset.
30ACFEE2,2017-03-09,2017-03-14,2017,SQL Injection,Compromised Vendor,Unpatched VPN,User Reported,Payment Server,High,Employee Terminated,Canada,UK,Finance,Employee Records,Automated synthetic breach entry for research dataset.
55064B07,2020-09-02,2020-09-08,2020,Cloud Misconfiguration,Social Engineering,Privilege Escalation Bug,Intrusion Detection System,Payment Server,High,Malware Removal,India,UK,Tech,Medical Records,Automated synthetic breach entry for research dataset.
50F1E8A3,2017-11-04,2017-11-07,2017,Ransomware,Cloud Misconfiguration,Misconfigured S3 Bucket,Threat Intelligence Feed,IoT Devices,Critical,Zero-Day Patch,Nigeria,Australia,Transportation,Transaction Logs,Automated synthetic breach entry for research dataset.
7A7E88B2,2018-02-18,2018-02-20,2018,Supply Chain Attack,Social Engineering,Outdated Firewall,External Audit,Email System,Critical,System Isolation,Netherlands,Iran,Healthcare,Employee Records,Automated synthetic breach entry for research dataset.
9994B0AA,2023-12-11,2023-12-15,2023,Insider Threat,USB Infection,Outdated Firewall,Threat Intelligence Feed,Web Server,High,Malware Removal,China,Germany,Tech,System Configurations,Automated synthetic breach entry for research dataset.
D78501A3,2022-11-23,2022-11-24,2022,Ransomware,Compromised Vendor,Privilege Escalation Bug,User Reported,Database,Medium,Zero-Day Patch,UAE,Russia,Finance,Internal Documents,Automated synthetic breach entry for research dataset.
7053A767,2025-08-27,2025-09-04,2025,Zero-Day Exploit,Drive-by Download,Weak Password Policy,Unusual Activity Detection,Endpoint Devices,Low,Key Rotation,Russia,China,Energy,Transaction Logs,Automated synthetic breach entry for research dataset.
D56A886C,2023-05-10,2023-05-11,2023,Phishing,Cloud Misconfiguration,Unpatched VPN,External Audit,IoT Devices,Critical,Traffic Filtering,South Korea,India,Healthcare,Internal Documents,Automated synthetic breach entry for research dataset.
A96744FC,2019-06-17,2019-06-20,2019,Zero-Day Exploit,Cloud Misconfiguration,Unpatched VPN,Firewall Logs,Internal Network,Critical,System Isolation,Brazil,Netherlands,Transportation,Financial Logs,Automated synthetic breach entry for research dataset.
C7BF4E98,2025-02-17,2025-02-23,2025,DDoS,Malicious Link,Unsecured API,Intrusion Detection System,Cloud Storage,Low,Firewall Updated,France,India,Energy,Transaction Logs,Automated synthetic breach entry for research dataset.
79C1ABD3,2024-03-12,2024-03-15,2024,SQL Injection,Drive-by Download,Weak Password Policy,User Reported,Internal Network,Medium,MFA Implemented,France,Russia,Finance,Customer Data,Automated synthetic breach entry for research dataset.
4639EA38,2015-07-26,2015-08-06,2015,Malware Injection,Drive-by Download,Privilege Escalation Bug,External Audit,Database,Low,Backups Restored,Canada,UAE,Manufacturing,Transaction Logs,Automated synthetic breach entry for research dataset.
A569C59A,2025-05-04,2025-05-12,2025,Supply Chain Attack,Remote Desktop (RDP),Outdated Firewall,Firewall Logs,IoT Devices,Critical,Firewall Updated,Spain,USA,Transportation,User Tokens,Automated synthetic breach entry for research dataset.
0CF3B25C,2022-08-20,2022-08-27,2022,Phishing,USB Infection,Unpatched VPN,External Audit,Cloud Storage,Medium,System Isolation,Japan,USA,Government,Passwords,Automated synthetic breach entry for research dataset.
6F54EEEE,2023-02-25,2023-03-08,2023,Phishing,Email Phishing,Zero-Day Vulnerability,User Reported,Internal Network,High,Backups Restored,China,USA,Manufacturing,Passwords,Automated synthetic breach entry for research dataset.
911A11FF,2025-05-05,2025-05-07,2025,Zero-Day Exploit,Web Exploit,Weak Password Policy,Intrusion Detection System,Email System,High,MFA Implemented,UK,Italy,Telecom,System Configurations,Automated synthetic breach entry for research dataset.
CEA68B97,2023-01-30,2023-02-05,2023,API Exploit,Drive-by Download,Unsecured API,Threat Intelligence Feed,Cloud Storage,Medium,System Isolation,Japan,UAE,Retail,User Tokens,Automated synthetic breach entry for research dataset.
E4A08A4D,2021-05-21,2021-05-28,2021,Supply Chain Attack,Email Phishing,Unsecured API,External Audit,Database,High,MFA Implemented,Nigeria,Australia,Retail,Emails,Automated synthetic breach entry for research dataset.
53CDDEB0,2024-10-25,2024-10-28,2024,SQL Injection,Compromised Vendor,Unpatched VPN,External Audit,Email System,High,Zero-Day Patch,Brazil,Pakistan,Telecom,Emails,Automated synthetic breach entry for research dataset.
A6B96827,2017-03-03,2017-03-14,2017,Cloud Misconfiguration,Drive-by Download,Privilege Escalation Bug,User Reported,Internal Network,High,Employee Terminated,Netherlands,Russia,Telecom,Passwords,Automated synthetic breach entry for research dataset.
42B79449,2017-01-15,2017-01-20,2017,Phishing,Remote Desktop (RDP),Unpatched VPN,Threat Intelligence Feed,Web Server,High,MFA Implemented,India,USA,Retail,Internal Documents,Automated synthetic breach entry for research dataset.
67F60798,2018-08-02,2018-08-04,2018,SQL Injection,Email Phishing,Zero-Day Vulnerability,Firewall Logs,Endpoint Devices,Medium,Traffic Filtering,Canada,South Korea,Healthcare,Internal Documents,Automated synthetic breach entry for research dataset.
5DCF7EA7,2023-07-17,2023-07-22,2023,Cloud Misconfiguration,Email Phishing,SQL Injection Flaw,Unusual Activity Detection,Payment Server,Medium,Backups Restored,Germany,Iran,Government,Transaction Logs,Automated synthetic breach entry for research dataset.
19FEAA08,2017-12-29,2018-01-08,2017,API Exploit,Email Phishing,Unpatched VPN,SIEM Alert,Email System,Low,MFA Implemented,Germany,Canada,Education,Medical Records,Automated synthetic breach entry for research dataset.
3E2E53FB,2016-07-07,2016-07-16,2016,API Exploit,Social Engineering,Zero-Day Vulnerability,Threat Intelligence Feed,IoT Devices,Medium,Patch Applied,USA,Brazil,Manufacturing,System Configurations,Automated synthetic breach entry for research dataset.
94A2D89A,2024-12-02,2024-12-12,2024,Cloud Misconfiguration,Remote Desktop (RDP),CVE-2021-44228 (Log4j),SIEM Alert,Payment Server,High,Patch Applied,France,Nigeria,Telecom,Financial Logs,Automated synthetic breach entry for research dataset.
634E990E,2018-03-04,2018-03-11,2018,API Exploit,Remote Desktop (RDP),Outdated Firewall,User Reported,Internal Network,High,Traffic Filtering,Germany,Italy,Tech,Employee Records,Automated synthetic breach entry for research dataset.
EB304572,2021-08-17,2021-08-26,2021,SQL Injection,Email Phishing,Weak Password Policy,External Audit,Payment Server,Medium,System Isolation,Canada,UAE,Government,Customer Data,Automated synthetic breach entry for research dataset.
A8D84514,2020-04-14,2020-04-16,2020,Insider Threat,Cloud Misconfiguration,CVE-2021-44228 (Log4j),SIEM Alert,Endpoint Devices,Low,Key Rotation,Pakistan,Netherlands,Manufacturing,Transaction Logs,Automated synthetic breach entry for research dataset.
A289E4E9,2020-11-24,2020-11-26,2020,API Exploit,Remote Desktop (RDP),Unpatched VPN,User Reported,Endpoint Devices,Medium,Employee Terminated,Nigeria,Germany,Manufacturing,Employee Records,Automated synthetic breach entry for research dataset.
1DF14465,2016-01-15,2016-01-21,2016,DDoS,USB Infection,Unpatched VPN,Firewall Logs,Payment Server,Low,Backups Restored,China,Canada,Retail,User Tokens,Automated synthetic breach entry for research dataset.
75BB2C91,2021-08-02,2021-08-11,2021,DDoS,Social Engineering,CVE-2021-44228 (Log4j),User Reported,Payment Server,Low,Malware Removal,South Korea,UAE,Telecom,Financial Logs,Automated synthetic breach entry for research dataset.
2F8B63C7,2025-11-09,2025-11-20,2025,API Exploit,Email Phishing,Outdated Firewall,Intrusion Detection System,IoT Devices,High,System Isolation,Nigeria,Brazil,Education,User Tokens,Automated synthetic breach entry for research dataset.
8B55722D,2020-04-03,2020-04-10,2020,Malware Injection,USB Infection,Misconfigured S3 Bucket,SIEM Alert,Payment Server,High,Firewall Updated,China,Australia,Government,Passwords,Automated synthetic breach entry for research dataset.
306E24F9,2016-08-17,2016-08-25,2016,Zero-Day Exploit,Drive-by Download,Misconfigured S3 Bucket,Intrusion Detection System,Endpoint Devices,Medium,Firewall Updated,Iran,Germany,Banking,Emails,Automated synthetic breach entry for research dataset.
7303D5BF,2019-10-21,2019-10-27,2019,Insider Threat,Social Engineering,Weak Password Policy,SIEM Alert,Internal Network,Low,System Isolation,Germany,Russia,Retail,Emails,Automated synthetic breach entry for research dataset.
7A13F015,2017-11-10,2017-11-11,2017,Insider Threat,Social Engineering,Weak Password Policy,External Audit,Web Server,Medium,Backups Restored,Brazil,Italy,Finance,System Configurations,Automated synthetic breach entry for research dataset.
3631AC68,2022-06-23,2022-06-28,2022,SQL Injection,Social Engineering,Outdated Firewall,Intrusion Detection System,Payment Server,Low,Employee Terminated,China,UK,Healthcare,Passwords,Automated synthetic breach entry for research dataset.
BAD3FCED,2021-04-12,2021-04-16,2021,API Exploit,Compromised Vendor,Weak Password Policy,Intrusion Detection System,Cloud Storage,Critical,Firewall Updated,USA,Netherlands,Transportation,Passwords,Automated synthetic breach entry for research dataset.
E925EBB5,2022-12-01,2022-12-03,2022,Ransomware,USB Infection,Weak Password Policy,User Reported,Database,Medium,Backups Restored,Brazil,Italy,Finance,Emails,Automated synthetic breach entry for research dataset.
60E7FD30,2019-02-19,2019-02-21,2019,Insider Threat,USB Infection,Unpatched VPN,Unusual Activity Detection,Email System,Medium,System Isolation,China,Iran,Telecom,Employee Records,Automated synthetic breach entry for research dataset.
C297D22C,2015-12-01,2015-12-08,2015,DDoS,Malicious Link,Outdated Firewall,Threat Intelligence Feed,Database,Medium,Employee Terminated,Netherlands,Germany,Government,Employee Records,Automated synthetic breach entry for research dataset.
0C7D7918,2018-01-10,2018-01-12,2018,Phishing,Cloud Misconfiguration,Unsecured API,User Reported,Endpoint Devices,Low,Traffic Filtering,Japan,Netherlands,Transportation,Employee Records,Automated synthetic breach entry for research dataset.
4E1FE882,2018-06-12,2018-06-14,2018,Phishing,Compromised Vendor,Misconfigured S3 Bucket,Firewall Logs,Web Server,Low,Firewall Updated,Germany,Nigeria,Manufacturing,Transaction Logs,Automated synthetic breach entry for research dataset.
7C82647E,2016-08-07,2016-08-15,2016,Ransomware,Remote Desktop (RDP),CVE-2021-44228 (Log4j),Threat Intelligence Feed,Endpoint Devices,High,Zero-Day Patch,France,Nigeria,Education,Emails,Automated synthetic breach entry for research dataset.
3DAFECED,2024-02-20,2024-02-26,2024,Ransomware,Compromised Vendor,Zero-Day Vulnerability,Unusual Activity Detection,Payment Server,Medium,Patch Applied,Spain,Netherlands,Energy,Passwords,Automated synthetic breach entry for research dataset.
976F62CB,2025-12-25,2026-01-03,2025,Cloud Misconfiguration,Social Engineering,SQL Injection Flaw,Unusual Activity Detection,Email System,High,Malware Removal,Brazil,China,Tech,Customer Data,Automated synthetic breach entry for research dataset.
18AD2384,2023-04-06,2023-04-12,2023,DDoS,Email Phishing,CVE-2021-44228 (Log4j),Threat Intelligence Feed,Endpoint Devices,High,Backups Restored,Brazil,Germany,Government,Passwords,Automated synthetic breach entry for research dataset.
D9C60693,2025-06-15,2025-06-16,2025,Phishing,Drive-by Download,Weak Password Policy,User Reported,Internal Network,High,Key Rotation,Australia,France,Retail,User Tokens,Automated synthetic breach entry for research dataset.
A0A17F9D,2017-09-05,2017-09-07,2017,Phishing,Social Engineering,Privilege Escalation Bug,SIEM Alert,IoT Devices,High,Traffic Filtering,Italy,Australia,Retail,Internal Documents,Automated synthetic breach entry for research dataset.
57800285,2024-12-18,2024-12-20,2024,API Exploit,Email Phishing,Unpatched VPN,Threat Intelligence Feed,Payment Server,Low,Employee Terminated,China,Netherlands,Government,User Tokens,Automated synthetic breach entry for research dataset.
A1CBD779,2018-12-21,2018-12-29,2018,Cloud Misconfiguration,Social Engineering,Privilege Escalation Bug,Firewall Logs,Cloud Storage,Critical,System Isolation,Nigeria,UAE,Finance,Customer Data,Automated synthetic breach entry for research dataset.
5B71A2AC,2022-09-21,2022-09-23,2022,Phishing,Social Engineering,Outdated Firewall,Firewall Logs,Web Server,Critical,System Isolation,France,France,Banking,Emails,Automated synthetic breach entry for research dataset.
D43B7B28,2017-11-06,2017-11-15,2017,SQL Injection,Malicious Link,Zero-Day Vulnerability,External Audit,Internal Network,Low,Employee Terminated,Spain,Japan,Retail,Internal Documents,Automated synthetic breach entry for research dataset.
639F4212,2015-02-15,2015-02-18,2015,Zero-Day Exploit,Malicious Link,Zero-Day Vulnerability,Intrusion Detection System,Payment Server,Low,Key Rotation,China,Australia,Government,Passwords,Automated synthetic breach entry for research dataset.
0BFE5B29,2018-01-19,2018-01-31,2018,Cloud Misconfiguration,USB Infection,Outdated Firewall,Intrusion Detection System,Email System,Critical,Backups Restored,Nigeria,Brazil,Government,Internal Documents,Automated synthetic breach entry for research dataset.
101B01A0,2022-12-02,2022-12-14,2022,Supply Chain Attack,Email Phishing,Outdated Firewall,Intrusion Detection System,Cloud Storage,Low,Employee Terminated,Spain,UK,Finance,Customer Data,Automated synthetic breach entry for research dataset.
04B961D5,2020-09-05,2020-09-08,2020,Cloud Misconfiguration,Drive-by Download,CVE-2021-44228 (Log4j),Firewall Logs,Endpoint Devices,Medium,Patch Applied,UK,UAE,Telecom,System Configurations,Automated synthetic breach entry for research dataset.
C9899E84,2023-01-19,2023-01-30,2023,Insider Threat,Compromised Vendor,Unpatched VPN,User Reported,Internal Network,Medium,Employee Terminated,Japan,UK,Tech,Employee Records,Automated synthetic breach entry for research dataset.
B648B144,2023-03-11,2023-03-19,2023,Malware Injection,Drive-by Download,Misconfigured S3 Bucket,SIEM Alert,Web Server,Low,MFA Implemented,France,China,Government,System Configurations,Automated synthetic breach entry for research dataset.
2EB4D2CC,2023-03-22,2023-03-30,2023,Cloud Misconfiguration,USB Infection,Privilege Escalation Bug,Firewall Logs,IoT Devices,Critical,Patch Applied,France,Germany,Healthcare,Employee Records,Automated synthetic breach entry for research dataset.
5D9EE81E,2021-08-21,2021-08-27,2021,SQL Injection,Cloud Misconfiguration,Misconfigured S3 Bucket,Threat Intelligence Feed,Email System,Low,Traffic Filtering,Canada,Netherlands,Finance,Financial Logs,Automated synthetic breach entry for research dataset.
